Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ZNF709	2.040287083905977	6.843679470075246e-07	0.0014426766941721	0.8511599628172678	0.0	False
gene_1743	2.040273764712273	6.843516196337513e-07	0.0014426766941445	0.8511636450575522	0.0	False
GRB10	2.040273764712273	6.843516191557285e-07	0.0014426766941445	0.8511636450575508	0.0	False
SLC1A3	2.040273764712273	6.843516189476859e-07	0.0014426766941445	0.8511636450575522	0.0	False
gene_1744	2.040273764712273	6.843516189476859e-07	0.0014426766941445	0.8511636450575522	0.0	False
ZNF35	2.040273764712273	6.843516176356357e-07	0.0014426766941445	0.85116364505755	0.0	False
ADGRG2	2.040269108018565	6.843458886454615e-07	0.0014426766941348	0.8511649335812095	0.0	False
gene_1745	2.0401975492651365	6.843277957629827e-07	0.0014426767119823	0.8512570277959673	0.0	False
TGM4	2.0401749724716987	6.842959018121021e-07	0.0014426767119334	0.851263343356355	0.0	False
gene_1746	2.040179644760609	6.841595851792863e-07	0.0014426767119271	0.8512006143047856	0.0	False
CCDC110	1.038325647052082	6.840964949735821e-07	0.0014426858222955	0.7917300585344562	0.0	False
PSMA3	6.584034989342129	6.840291541334936e-07	0.001442635842902	0.917041498474319	0.0	False
RASAL2	2.0403320818382857	6.839683325041949e-07	0.0014426767121419	0.8512291416243485	0.0	False
VNN3P	2.040084075699942	6.837708401363379e-07	0.0014426767301541	0.8512806392833772	0.0	False
CST6	1.0388952749110936	6.836489870430585e-07	0.0014426858227564	0.791795207109234	0.0	False
NUDT19	3.0419378515939424	6.836282477463643e-07	0.0014426676524291	0.8788692753791567	0.0	False
EFNA1	2.040160314596018	6.835991144030198e-07	0.0014426767302422	0.8513112202147939	0.0	False
TAF12	3.041930266684832	6.835978939514041e-07	0.0014426676524	0.8788709365327029	0.0	False
UTP14A	3.041930266684832	6.835978939514041e-07	0.0014426676524	0.8788709365327042	0.0	False
EBF4	2.040192892571428	6.834805356703126e-07	0.0014426767302676	0.8513327107815983	0.0	False
CTPS2	3.041889830614409	6.834310329813621e-07	0.0014426676522386	0.8788801530794951	0.0	False
CMAS	3.041889830614409	6.834310329813621e-07	0.0014426676522386	0.8788801530794951	0.0	False
gene_1747	3.041889830614409	6.834310329813621e-07	0.0014426676522386	0.8788801530794951	0.0	False
ARSG	3.041885751627636	6.834144113874127e-07	0.0014426676522224	0.8788810793966513	0.0	False
MAP3K13	3.0418719105146805	6.833581350153351e-07	0.0014426676521673	0.8788842253900616	0.0	False
ZNF324	3.0418719105146805	6.833581349932494e-07	0.0014426676521673	0.8788842253900608	0.0	False
HCCS	3.0418719105146805	6.833581345269879e-07	0.0014426676521673	0.8788842253900577	0.0	False
VIPAS39	3.0418719105146805	6.833581345269879e-07	0.0014426676521673	0.8788842253900577	0.0	False
ZNF627	3.0418719105146805	6.833581345269879e-07	0.0014426676521673	0.8788842253900577	0.0	False
SLIT3	1.0386820025371994	6.832842481301214e-07	0.0014426858224319	0.7919077856124432	0.0	False
gene_1748	2.040125065498521	6.832664432488044e-07	0.001442676749135	0.8513678963903584	0.0	False
ZFP1	3.0418314744442574	6.831950543713331e-07	0.0014426676520064	0.8788934406181778	0.0	False
gene_1749	3.0418314744442574	6.831950543713331e-07	0.0014426676520064	0.8788934406181784	0.0	False
FRMD4B	3.0418314744442574	6.831950543713329e-07	0.0014426676520064	0.8788934406181779	0.0	False
PANX1	3.0418314744442574	6.8319505434314e-07	0.0014426676520064	0.8788934406181778	0.0	False
TXNL4B	3.0418314744442574	6.8319505434314e-07	0.0014426676520064	0.8788934406181778	0.0	False
GCSAML	1.5392446813100231	6.824644812825858e-07	0.0014426813317593	0.8289421348005697	0.0	False
PROCR	1.5395824630834891	6.822955358821912e-07	0.0014426813322415	0.8289792508865689	0.0	False
gene_1750	1.5393519427534736	6.822020913792131e-07	0.0014426813318518	0.8290057204143688	0.0	False
ZNF492	1.5393965582578433	6.821261609467351e-07	0.0014426813319003	0.8290239254836833	0.0	False
LINC01239	1.539441820935829	6.821138693996778e-07	0.0014426813319657	0.8290263508895115	0.0	False
KLRC3	1.5393703164775951	6.820620155697813e-07	0.0014426813318403	0.8290402165853272	0.0	False
DENND1A	6.585439426460553	6.81748053353546e-07	0.0014426361975348	0.917326462305408	0.0	False
C10orf105	1.539624179483723	6.815438488749646e-07	0.0014426813320888	0.8291651990235552	0.0	False
GNPDA1	3.041985360630936	6.795555498176104e-07	0.0014426676682894	0.8789219961595571	0.0	False
THAP5	3.041704776517183	6.793981798676394e-07	0.0014426676855668	0.8789254662128748	0.0	False
F2R	3.041863993067713	6.793468122215689e-07	0.0014426676859904	0.8789309847573714	0.0	False
gene_1751	2.03979143870369	6.792947079281685e-07	0.0014426768553031	0.8518286440821953	0.0	False
PHF23	3.041758531781309	6.792624871145561e-07	0.0014426676856878	0.8789130252188487	0.0	False
MYO10	2.838165190115632	6.792362776282486e-07	0.001442669842645	0.7197954423891252	0.0	False
CCDC180	2.5405356698198123	6.790884220655056e-07	0.0014426722981034	0.8673455741007072	0.0	False
GNPNAT1	3.041483459677561	6.790705770986005e-07	0.0014426677033024	0.8789077295295865	0.0	False
BCAS3	3.042164373168984	6.785488526656176e-07	0.0014426677230184	0.8789739130292697	0.0	False
RGS3	3.041944924560513	6.785159938230879e-07	0.0014426676860066	0.8789710017189777	0.0	False
LINC00173	2.003626383478045	6.783763220747256e-07	0.001442677067344	0.855299452650153	0.0	False
gene_1752	3.041982956927365	6.783640746807533e-07	0.0014426677044811	0.8790299528000303	0.0	False
MAFK	6.585304113166875	6.782993325863527e-07	0.0014426362191477	0.917406218946355	0.0	False
ZNF714	3.041550890330504	6.778501423435099e-07	0.0014426677031762	0.8789761218756015	0.0	False
MRPL27	2.5413729497049253	6.776474332160424e-07	0.0014426722998443	0.8674956269570768	0.0	False
FNDC5	1.1127638281166852	6.770063743029092e-07	0.0014426853020202	0.7866308678292229	0.0	False
HSF2	7.084217838406552	6.763116960891918e-07	0.0014426317786065	0.9206038500376812	0.0	False
UPF2	6.083361326013225	6.762305058605983e-07	0.0014426404241545	0.9134007405842316	0.0	False
SHLD3	3.542206651688543	6.750795903788711e-07	0.0014426632331209	0.8882941863876623	0.0	False
gene_1753	3.542591741710184	6.744894523029216e-07	0.0014426633112548	0.8884648252481595	0.0	False
CEP63	3.542659450461505	6.744276650547157e-07	0.0014426632344719	0.888402308178297	0.0	False
P2RY13	3.041603288779883	6.744057259299902e-07	0.0014426679761642	0.879606112776549	0.0	False
SPNS1	6.62225480315831	6.742238464864659e-07	0.001442635981976	0.9147380883115632	0.0	False
PHF6	3.542229606993581	6.738971043247983e-07	0.0014426632711538	0.8883867068509489	0.0	False
OR52N1	0.6118776684831455	6.734322837174122e-07	0.0014426900966715	0.7233578183950778	0.0	False
THSD7A	0.6121342156382239	6.721894778678058e-07	0.0014426900969476	0.7237504787258363	0.0	False
RN7SKP38	0.2597495493337119	6.708168258536102e-07	0.0014426932481889	0.7088608182635415	0.0	False
gene_1754	0.2596365494624231	6.704262284613381e-07	0.00144269324818	0.7088700576695619	0.0	False
gene_1755	0.2596289190967312	6.703162279618502e-07	0.0014426932481604	0.7088706816974399	0.0	False
TMEM161B	4.543712697224293	6.70316064141848e-07	0.0014426542477627	0.9021830092280568	0.0	False
gene_1756	0.2596219204795482	6.702637794706188e-07	0.0014426932481536	0.7088712540743473	0.0	False
SLCO1B7	0.2595070857477594	6.700067671246649e-07	0.0014426932481763	0.7088806477730308	0.0	False
LINC02947	0.2596454968548427	6.699850686738311e-07	0.0014426932480733	0.7088693259538066	0.0	False
gene_1757	0.259651009796606	6.699757754174861e-07	0.0014426932480674	0.7088688751181765	0.0	False
gene_1758	0.2594161055912766	6.698588301071819e-07	0.0014426932482069	0.7088880928302257	0.0	False
gene_1759	0.2595895137688524	6.698113026117888e-07	0.0014426932480734	0.7088739046185648	0.0	False
LINC03048	0.2594085668389569	6.697278081597175e-07	0.0014426932481824	0.7088887098463091	0.0	False
gene_1760	0.2594080449197048	6.697257464043707e-07	0.0014426932481823	0.7088887525638767	0.0	False
CCDC54-AS1	0.2596537360091259	6.697039512514553e-07	0.0014426932480036	0.7088686521780658	0.0	False
gene_1761	0.2594559639547645	6.695851012828624e-07	0.0014426932481166	0.7088848308593845	0.0	False
gene_1762	0.2596783919727705	6.695746144781258e-07	0.0014426932479565	0.7088666359972404	0.0	False
EXOC3L4	0.2594481080599268	6.695539614252861e-07	0.0014426932481149	0.708885473742022	0.0	False
gene_1763	0.2594700681022895	6.695361345585146e-07	0.0014426932480954	0.7088836766993938	0.0	False
ZNF723	0.2594668599861898	6.695240753746261e-07	0.0014426932480948	0.7088839392184798	0.0	False
gene_1764	0.259785146754986	6.695013539961483e-07	0.0014426932478654	0.7088579084130787	0.0	False
OR2T11	0.2596678144156578	6.694592470044422e-07	0.0014426932479381	0.7088675009294643	0.0	False
LINC01520	0.2595732986880044	6.694155100374572e-07	0.0014426932479947	0.708875230963649	0.0	False
gene_1765	0.2594257231764093	6.693907076056997e-07	0.0014426932480938	0.708887305694049	0.0	False
CHST1	0.2596100556516582	6.693524291664259e-07	0.0014426932479545	0.7088722244631607	0.0	False
gene_1766	0.2593901298550363	6.692242576677851e-07	0.0014426932480811	0.7088902189074497	0.0	False
gene_1767	0.2596373560174013	6.692221836563763e-07	0.0014426932479054	0.7088699917087267	0.0	False
gene_1768	0.2594535424722217	6.691937988121142e-07	0.0014426932480293	0.7088850290181128	0.0	False
gene_1769	0.2597721729240617	6.691870776178015e-07	0.0014426932478027	0.7088589688943887	0.0	False
gene_1770	0.2592964586231293	6.691405600629022e-07	0.0014426932481286	0.7088978873878211	0.0	False
gene_1771	0.2596037843840043	6.691341000328262e-07	0.0014426932479094	0.7088727373878361	0.0	False
LINC00922	0.259619376831881	6.690180967732973e-07	0.0014426932478723	0.7088714621082617	0.0	False
gene_1772	0.2596333527888684	6.689905407269668e-07	0.001442693247856	0.7088703190984191	0.0	False
gene_1773	0.2597000192774137	6.688297981198774e-07	0.0014426932477727	0.7088648676221381	0.0	False
YWHAG	4.544554513794564	6.687275003332819e-07	0.0014426542894556	0.9022359660507024	0.0	False
RN7SL399P	0.2596515656225633	6.68617395792206e-07	0.0014426932477593	0.7088688296645027	0.0	False
CALCRL-AS1	0.2598417315396449	6.685614270516738e-07	0.0014426932476125	0.7088532837391056	0.0	False
CAAP1	3.9692383191482703	6.684282667598119e-07	0.0014426593441313	0.9024763883552552	0.0	False
gene_1774	0.2596253480432988	6.683973168173837e-07	0.0014426932477279	0.7088709737517258	0.0	False
RNU5F-6P	0.2598065212254705	6.681973205596885e-07	0.0014426932475522	0.7088561613692013	0.0	False
NOP14	5.044796244428099	6.673639759979034e-07	0.0014426496964394	0.907531852359506	0.0	False
DARS1	5.044870378273984	6.666133994872735e-07	0.0014426497916656	0.9075294778900642	0.0	False
gene_1775	0.5747107558594672	6.657408068252696e-07	0.0014426900937033	0.7157687756350806	0.0	False
FAM107A	0.5374942489000631	6.656997924666958e-07	0.0014426904423049	0.7168388733705906	0.0	False
TRAJ5	0.537675053991565	6.656806549068382e-07	0.0014426904424103	0.716801961205726	0.0	False
LINC01721	0.5378756202683459	6.655612210053043e-07	0.0014426904424133	0.7167656603911643	0.0	False
LINC01602	0.5374701624705376	6.655562284805579e-07	0.0014426904423139	0.7168134851652257	0.0	False
gene_1776	0.5377220776059151	6.655397187531911e-07	0.0014426904423577	0.7167240586066218	0.0	False
gene_1777	0.5374239850028707	6.65514534440294e-07	0.0014426904422568	0.7168208604268779	0.0	False
CCN6	1.0015715056129435	6.654841447294468e-07	0.0014426860720355	0.7945492887151139	0.0	False
BAAT	1.001358908863056	6.654832194341131e-07	0.0014426860718755	0.7945522630175564	0.0	False
SMARCA1	1.0014893679750612	6.654678851964314e-07	0.0014426860719691	0.7945555908824553	0.0	False
gene_1778	0.537769237112977	6.654597708785042e-07	0.0014426904422596	0.7168155579717979	0.0	False
gene_1779	1.0014714478753324	6.654468135668222e-07	0.0014426860719496	0.7945626387795133	0.0	False
gene_1780	1.0016692218581704	6.654468029069629e-07	0.0014426860720985	0.7945601322037479	0.0	False
gene_1781	0.5374921459618386	6.654112761435478e-07	0.00144269044213	0.7168806992683299	0.0	False
gene_1782	1.0014310118049092	6.653990771069513e-07	0.0014426860719054	0.7945785873853369	0.0	False
gene_1783	1.0014310118049092	6.653990771069513e-07	0.0014426860719054	0.7945785873853369	0.0	False
gene_1784	0.537587330366324	6.653891861345485e-07	0.0014426904421285	0.7168534422087127	0.0	False
GDAP1L1	0.5375471316137804	6.653856641677086e-07	0.0014426904422377	0.7168561198813093	0.0	False
BACH1-IT1	1.0015396622087678	6.653664584795139e-07	0.0014426860719781	0.7945877236556663	0.0	False
MKNK1-AS1	1.0015396622087678	6.653664584795139e-07	0.0014426860719781	0.7945877236556663	0.0	False
WIPF3	1.001583405391996	6.653460719611492e-07	0.0014426860720054	0.7945937290884934	0.0	False
gene_1785	1.001583405391996	6.653460719611492e-07	0.0014426860720054	0.7945937290884934	0.0	False
LINC00622	1.0015981458024068	6.653394329918217e-07	0.0014426860720147	0.7945956762522053	0.0	False
gene_1786	1.0017007460440277	6.653307737987234e-07	0.00144268607209	0.794597133186709	0.0	False
gene_1787	1.0017045229520916	6.65326242962221e-07	0.0014426860720916	0.7945985410322445	0.0	False
UXT-AS1	1.0017045229520916	6.65326242962221e-07	0.0014426860720916	0.7945985410322445	0.0	False
gene_1788	1.0014992261383446	6.653185673601623e-07	0.0014426860719338	0.7946036723412484	0.0	False
gene_1789	1.0014992261383446	6.653185673560032e-07	0.0014426860719338	0.794603672341248	0.0	False
LINC00466	1.001580225702678	6.653182523605818e-07	0.0014426860719951	0.794602724206713	0.0	False
LINC01677	1.001580225702678	6.653182523605818e-07	0.0014426860719951	0.794602724206713	0.0	False
CCL22	1.0015834879267258	6.653143616375334e-07	0.0014426860719965	0.7946039333247342	0.0	False
gene_1790	1.0015834879267258	6.653143615857947e-07	0.0014426860719965	0.7946039333247342	0.0	False
GATA2-AS1	0.5378813911427187	6.652825540731018e-07	0.0014426904422	0.7168185860943889	0.0	False
gene_1791	1.00152965012787	6.652823708703822e-07	0.0014426860719466	0.7946149174027447	0.0	False
NAV3	1.00152965012787	6.652823708703819e-07	0.0014426860719466	0.7946149174027446	0.0	False
KIAA2012-AS1	1.00152965012787	6.652823708703819e-07	0.0014426860719466	0.7946149174027446	0.0	False
SCMH1-DT	1.0015397896322549	6.652702675885732e-07	0.0014426860719509	0.794618672941209	0.0	False
gene_1792	1.0015397896322549	6.652702675579624e-07	0.0014426860719509	0.7946186729412086	0.0	False
gene_1793	1.0015397896322549	6.65270267557962e-07	0.0014426860719509	0.7946186729412087	0.0	False
gene_1794	1.0015397896322549	6.65270267557962e-07	0.0014426860719509	0.7946186729412087	0.0	False
gene_1795	1.0015397896322549	6.65270267557962e-07	0.0014426860719509	0.7946186729412087	0.0	False
gene_1796	1.0015397896322549	6.65270267557962e-07	0.0014426860719509	0.7946186729412087	0.0	False
CBLL1-AS1	1.0016565019725587	6.652695795812988e-07	0.0014426860720393	0.7946173672735237	0.0	False
C8orf88	1.0016565019725587	6.652695795403926e-07	0.0014426860720393	0.7946173672735238	0.0	False
DHCR24-DT	1.0015430518563029	6.652663693199234e-07	0.0014426860719522	0.7946198820632121	0.0	False
PCAT19	1.00163858187283	6.652483388256601e-07	0.0014426860720198	0.7946244152603137	0.0	False
SLC25A52	1.00163858187283	6.652483388184585e-07	0.0014426860720198	0.7946244152603139	0.0	False
NOXRED1	1.00163858187283	6.652483388184585e-07	0.0014426860720198	0.7946244152603139	0.0	False
LINC02209	1.001633925179121	6.652428107003895e-07	0.0014426860720147	0.7946262487545727	0.0	False
gene_1797	0.5379590995739879	6.652391636802191e-07	0.0014426904421946	0.7167780094045606	0.0	False
gene_1798	1.0015981458024068	6.65200217473333e-07	0.0014426860719755	0.7946403640671373	0.0	False
gene_1799	1.0015981458024068	6.65200217471063e-07	0.0014426860719755	0.7946403640671372	0.0	False
gene_1800	1.0015981458024068	6.65200217471063e-07	0.0014426860719755	0.7946403640671372	0.0	False
gene_1801	1.0015981458024068	6.652002174710629e-07	0.0014426860719755	0.7946403640671373	0.0	False
ZRANB2-DT	1.0015981458024068	6.652002174710627e-07	0.0014426860719755	0.7946403640671373	0.0	False
ATP2C2-AS1	1.0015981458024068	6.652002174710627e-07	0.0014426860719755	0.7946403640671373	0.0	False
LINC03066	1.0015981458024068	6.652002174710627e-07	0.0014426860719755	0.7946403640671373	0.0	False
gene_1802	1.0015981458024068	6.652002174637566e-07	0.0014426860719755	0.7946403640671373	0.0	False
gene_1803	1.0015981458024068	6.652002174637566e-07	0.0014426860719755	0.7946403640671373	0.0	False
gene_1804	1.0015981458024068	6.652002174633712e-07	0.0014426860719755	0.7946403640671379	0.0	False
HTR1F	0.5376861493966878	6.65198769830929e-07	0.001442690442164	0.7168469735200618	0.0	False
SNORA9B	0.5378898778036441	6.651415365555518e-07	0.0014426904422541	0.7168193146328989	0.0	False
LNCSRLR	0.5379484159419534	6.651291787732837e-07	0.0014426904422489	0.7167875781059987	0.0	False
NR5A1	0.5380027238386551	6.651118432556881e-07	0.0014426904422511	0.7168506115963817	0.0	False
gene_1805	0.5381964477520701	6.650848901079565e-07	0.0014426904422425	0.7167449006603248	0.0	False
RNU6-1157P	0.5381246898534854	6.65070174980869e-07	0.0014426904421967	0.7167757425681098	0.0	False
gene_1806	0.5378140993282062	6.650098561343363e-07	0.0014426904421389	0.716873511703441	0.0	False
gene_1807	0.5381768496921868	6.649962971140753e-07	0.0014426904422373	0.7167235431197343	0.0	False
gene_1808	0.5378421107499075	6.649709277206701e-07	0.0014426904421039	0.7168585347880203	0.0	False
DPP4-DT	0.5377895835331452	6.648569257394761e-07	0.001442690441941	0.7169718766342915	0.0	False
LRRC7-AS1	0.5377561937074845	6.648392539117736e-07	0.0014426904419683	0.7169077913000202	0.0	False
MIR4300HG	0.5380631346195937	6.647508733163092e-07	0.0014426904421075	0.7168506126653342	0.0	False
gene_1809	0.5382098329662269	6.647276340035503e-07	0.0014426904421322	0.7167867604666583	0.0	False
SKOR2	0.538024918018468	6.646930881207781e-07	0.001442690442031	0.7168626775139808	0.0	False
CLGN	0.5378627082573699	6.646783223849961e-07	0.0014426904419142	0.7169947720500274	0.0	False
SNORD71	0.5378946306490804	6.645986313047454e-07	0.0014426904418274	0.7169750532083232	0.0	False
ADH1B	1.0017377175327071	6.636975486400251e-07	0.001442686090663	0.7947958289797344	0.0	False
NR2F2	1.0016057307115165	6.636799679835715e-07	0.0014426860905513	0.794803193497458	0.0	False
gene_1810	1.0016126762546005	6.636509821490702e-07	0.0014426860905495	0.7948117745232272	0.0	False
LINC01828	1.00152965012787	6.636084369185912e-07	0.0014426860904703	0.7948258727754687	0.0	False
SLC16A13	1.0016532397485107	6.635975488146287e-07	0.0014426860905676	0.7948271950982724	0.0	False
TRGV2	1.0016532397485107	6.635975488144266e-07	0.0014426860905676	0.7948271950982728	0.0	False
STBD1	1.0015577097319837	6.635714196296363e-07	0.0014426860904828	0.794836565031738	0.0	False
DAAM2	1.00163858187283	6.63570161018214e-07	0.0014426860905482	0.794835667995554	0.0	False
UGT2B4	1.001633925179121	6.635641579239549e-07	0.0014426860905428	0.7948375487813999	0.0	False
gene_1811	1.0016207225958444	6.635470255112179e-07	0.0014426860905273	0.7948429182137672	0.0	False
SMKR1	1.0017115959186629	6.635204715470848e-07	0.0014426860905938	0.7948494933910872	0.0	False
gene_1812	1.0015981458024068	6.635179767103814e-07	0.001442686090501	0.7948520280857283	0.0	False
DNAAF8	1.0015056097656772	6.63504581924933e-07	0.0014426860904225	0.794857516727583	0.0	False
gene_1813	1.0015322047231452	6.634334996240934e-07	0.0014426860904246	0.7948785638055189	0.0	False
SEZ6L2	1.001751121544431	6.63318198670369e-07	0.0014426860905694	0.7949101292721189	0.0	False
gene_1814	1.0018778188121809	6.632587641956137e-07	0.0014426860906549	0.794926279417979	0.0	False
PIGH	6.046200095876563	6.623224647817543e-07	0.0014426407165032	0.9162447173478908	0.0	False
SLC6A5	0.2038705751964724	6.62256685199597e-07	0.0014426940540959	0.70921214763461	0.0	False
CDR2L	1.001516057273783	6.621789156232108e-07	0.0014426861101375	0.7950116286016866	0.0	False
N4BP2	5.54524589940073	6.621233329700795e-07	0.001442645388152	0.9122815383535154	0.0	False
CYTL1	1.0016431827788557	6.620317455703551e-07	0.001442686110198	0.795057024037968	0.0	False
ADAMTS16	1.0014000904784677	6.620286004218488e-07	0.0014426861099888	0.7950778207279299	0.0	False
KRT17	1.0017834812407345	6.618743090805108e-07	0.0014426861102956	0.795101313081775	0.0	False
KIF4A	1.0017414944407712	6.618688405218445e-07	0.0014426861102453	0.7950195298174962	0.0	False
KIF2A	5.54504707679391	6.605878357447504e-07	0.001442645556845	0.9124128548542442	0.0	False
FAM118B	2.003121630435817	6.605702297059781e-07	0.0014426770246309	0.8551221187658995	0.0	False
PHKG1	2.003127795930277	6.605463200515815e-07	0.0014426770246266	0.8551557258104432	0.0	False
gene_1815	2.003029157607316	6.605402690266065e-07	0.0014426770244674	0.8551293926290935	0.0	False
TCF7L1	2.0030632742656653	6.604965188899046e-07	0.0014426770245118	0.8551384704783888	0.0	False
ITPRIPL1	2.0031784105492245	6.604816263833936e-07	0.0014426770246935	0.8551693424125584	0.0	False
LINC01748	2.0030973719407514	6.60452635085546e-07	0.0014426770245563	0.8551475751100243	0.0	False
gene_1816	2.0030973719407514	6.604526350756951e-07	0.0014426770245563	0.8551475751100237	0.0	False
gene_1817	2.0030973719407514	6.604526350412034e-07	0.0014426770245563	0.8551475751100237	0.0	False
LINC00550	2.0030973719407514	6.604526350412034e-07	0.0014426770245563	0.8551475751100237	0.0	False
gene_1818	2.003127795930277	6.604133452987853e-07	0.0014426770245962	0.855155725810443	0.0	False
CENPBD1P	2.0032225694197634	6.603939939283905e-07	0.0014426770247504	0.8551590063820173	0.0	False
DENND2C	2.0031628691490075	6.603678938768289e-07	0.0014426770246424	0.8551651538181333	0.0	False
ITGB1BP2	2.0031962916048136	6.603244238488505e-07	0.0014426770246865	0.8551741698990001	0.0	False
SSUH2	1.0015981458024068	6.602358276955171e-07	0.0014426861313655	0.7952703933723062	0.0	False
SCAND3	1.001488846055809	6.602235119560398e-07	0.001442686131261	0.7952754579256013	0.0	False
N6AMT1	2.003087513777468	6.600922367549447e-07	0.0014426770244672	0.8551130409425556	0.0	False
PCDHGA6	1.0014585740721065	6.598077430908016e-07	0.0014426861062824	0.7951030771311932	0.0	False
ZBTB3	2.0031821333493403	6.598060085439201e-07	0.001442677024545	0.8551703467504985	0.0	False
YAE1	2.0029212752887484	6.597489369350865e-07	0.0014426770420835	0.8551912359460337	0.0	False
PDF	2.0032547751984526	6.59321509011972e-07	0.0014426770425418	0.8552616810387184	0.0	False
KIR2DL3	2.0031425363406874	6.593126352009272e-07	0.0014426770423458	0.8552610283958011	0.0	False
PC	2.0031829724111105	6.593067179940285e-07	0.0014426770424174	0.8552495499872181	0.0	False
RAD51AP1	2.0031962916048136	6.59300692959411e-07	0.00144267704244	0.8552457790147501	0.0	False
IKBIP	2.003251385550917	6.592391850785012e-07	0.0014426770425258	0.8552283379034316	0.0	False
LONRF2	1.0016077274385282	6.589003305451354e-07	0.0014426861541717	0.7954963617156099	0.0	False
KCNQ2	0.5379961510006408	6.586708845956001e-07	0.0014426904870905	0.7180513214925542	0.0	False
SPINK1	0.5379146279989251	6.584964889327497e-07	0.0014426904869722	0.7181329302672339	0.0	False
ASB2	2.003342950907307	6.582934033507147e-07	0.0014426770800525	0.8553756501832691	0.0	False
VDAC2	12.63220219273611	6.581555855365852e-07	0.0014425839111822	0.9416435817252504	0.9861277366380352	False
gene_1819	1.5024859594669242	6.580040372801114e-07	0.0014426816627083	0.8330092943200682	0.0	False
gene_1820	0.5381592452332224	6.579428601645509e-07	0.0014426904867143	0.7181388598271186	0.0	False
B3GALT5	1.502151332130294	6.579121632016515e-07	0.0014426816621871	0.8329325683327251	0.0	False
OR10A6	1.502311492832322	6.576210295730556e-07	0.0014426816623266	0.8331077918615732	0.0	False
PIGZ	1.502595237532064	6.574840963044318e-07	0.0014426816627548	0.8330340345283447	0.0	False
PIK3R3	1.5023895638905471	6.573878633409212e-07	0.001442681662408	0.8330609445285714	0.0	False
CDCA3	1.5024552865680847	6.573869788624589e-07	0.0014426816625074	0.8330603045185627	0.0	False
gene_1821	1.5024174538539137	6.573500266969935e-07	0.0014426816624386	0.8330700824514623	0.0	False
ZNF804A	1.502712191551743	6.573169639824351e-07	0.0014426816628889	0.8330744094625266	0.0	False
CPLANE2	1.5021123595199244	6.572643328374487e-07	0.0014426816619464	0.8330748124920491	0.0	False
GPR89B	3.004613556638021	6.571831682418176e-07	0.0014426679990057	0.8825224587097604	0.0	False
RN7SL539P	0.0928083797700303	6.571796503966832e-07	0.0014426949219252	0.7618789710344036	0.0	False
IL1R2	2.0034096814646003	6.571230089132116e-07	0.0014426771183097	0.8555387187151715	0.0	False
KCNK10	1.502145875040073	6.570913157180212e-07	0.0014426816619491	0.833117782637517	0.0	False
gene_1822	1.5024276798103364	6.570278791035753e-07	0.0014426816623618	0.8331508020783553	0.0	False
ARMC3	1.5022863788246403	6.570059263252561e-07	0.0014426816621416	0.8331373405779297	0.0	False
gene_1823	0.0927394058127004	6.569872173697882e-07	0.0014426949219009	0.7618981845874273	0.0	False
TP53RK	3.004767334363488	6.569377723274233e-07	0.0014426679993403	0.8825646441012833	0.0	False
LINC02362	1.5023846933874336	6.569373610993721e-07	0.0014426816622712	0.8331740797625335	0.0	False
ABI3	3.004849531353325	6.568760961144245e-07	0.0014426679995404	0.8825748218925702	0.0	False
RN7SL800P	0.0926867839271418	6.568404115642538e-07	0.0014426949218825	0.7619128521037117	0.0	False
CPM	3.004670140157806	6.567929773110135e-07	0.00144266799904	0.882591172998525	0.0	False
gene_1824	0.0926330286630157	6.566902352672338e-07	0.0014426949218636	0.7619278436166717	0.0	False
MIR3605	0.0925925925925925	6.565772321168659e-07	0.0014426949218494	0.7619391260030857	0.0	False
gene_1825	3.004612491616428	6.563978963522888e-07	0.0014426680168364	0.882613785778634	0.0	False
FZD1	3.0047360812370685	6.56383286720467e-07	0.0014426680171668	0.882614904788524	0.0	False
MRPL48	3.0046856595798745	6.563224478049211e-07	0.0014426679805173	0.8825004513254303	0.0	False
ASTE1	3.004627303409723	6.562718456146603e-07	0.0014426679803492	0.8825138468727244	0.0	False
RFT1	3.004627303409723	6.562718456146603e-07	0.0014426679803492	0.8825138468727244	0.0	False
CMSS1	3.0044813419416405	6.562071543938001e-07	0.0014426680339875	0.8826138900819311	0.0	False
DFFA	3.00479443740722	6.561638956021241e-07	0.0014426679807559	0.8825244003161714	0.0	False
ABAT	3.00479443740722	6.561638956021241e-07	0.0014426679807559	0.8825244003161714	0.0	False
SMIM20	3.0048527935773723	6.561390232693078e-07	0.0014426679808989	0.8825373591498512	0.0	False
RFC4	3.0047259417326835	6.560974859117218e-07	0.0014426679805584	0.8825355522259823	0.0	False
gene_1826	3.0047259417326835	6.560974859117218e-07	0.0014426679805584	0.8825355522259823	0.0	False
SLC25A12	3.0047796969968097	6.556175590395608e-07	0.0014426679805937	0.8825232099946191	0.0	False
ACADS	3.004754001336797	6.555147101244643e-07	0.0014426679804973	0.8825417670541701	0.0	False
EXOC6B	3.0047797795315394	6.554519983951857e-07	0.0014426679805544	0.8825292281152204	0.0	False
EFL1	3.0048594232680186	6.54650651938855e-07	0.0014426680348135	0.8826246942271212	0.0	False
gene_1827	2.503727023937545	6.5419106997669e-07	0.0014426726288351	0.8711587611531537	0.0	False
CBX5	7.436279442914686	6.541130939081111e-07	0.0014426292486809	0.934274558736422	0.0	False
